"#","Date Time, GMT-04:00","Temp, °C","Coupler Detached","End Of File"
1,10/19/19 09:00:00,28.518,Logged,
2,10/19/19 09:15:00,29.464,,
3,10/19/19 09:30:00,29.414,,
4,10/19/19 09:45:00,29.490,,
5,10/19/19 10:00:00,29.740,,
6,10/19/19 10:15:00,29.916,,
7,10/19/19 10:30:00,30.217,,
8,10/19/19 10:45:00,30.545,,
9,10/19/19 11:00:00,30.824,,
10,10/19/19 11:15:00,31.128,,
11,10/19/19 11:30:00,31.382,,
12,10/19/19 11:45:00,31.561,,
13,10/19/19 12:00:00,31.433,,
14,10/19/19 12:15:00,31.179,,
15,10/19/19 12:30:00,30.798,,
16,10/19/19 12:45:00,30.621,,
17,10/19/19 13:00:00,30.495,,
18,10/19/19 13:15:00,30.394,,
19,10/19/19 13:30:00,30.318,,
20,10/19/19 13:45:00,30.243,,
21,10/19/19 14:00:00,30.167,,
22,10/19/19 14:15:00,30.217,,
23,10/19/19 14:30:00,30.117,,
24,10/19/19 14:45:00,30.091,,
25,10/19/19 15:00:00,30.117,,
26,10/19/19 15:15:00,30.318,,
27,10/19/19 15:30:00,30.520,,
28,10/19/19 15:45:00,30.469,,
29,10/19/19 16:00:00,29.439,,
30,10/19/19 16:15:00,27.825,,
31,10/19/19 16:30:00,27.235,,
32,10/19/19 16:45:00,25.623,,
33,10/19/19 17:00:00,24.677,,
34,10/19/19 17:15:00,24.219,,
35,10/19/19 17:30:00,23.905,,
36,10/19/19 17:45:00,23.521,,
37,10/19/19 18:00:00,23.208,,
38,10/19/19 18:15:00,22.824,,
39,10/19/19 18:30:00,22.513,,
40,10/19/19 18:45:00,22.226,,
41,10/19/19 19:00:00,22.011,,
42,10/19/19 19:15:00,21.795,,
43,10/19/19 19:30:00,21.628,,
44,10/19/19 19:45:00,21.485,,
45,10/19/19 20:00:00,21.342,,
46,10/19/19 20:15:00,21.437,,
47,10/19/19 20:30:00,21.581,,
48,10/19/19 20:45:00,21.604,,
49,10/19/19 21:00:00,21.581,,
50,10/19/19 21:15:00,21.533,,
51,10/19/19 21:30:00,21.509,,
52,10/19/19 21:45:00,21.437,,
53,10/19/19 22:00:00,21.390,,
54,10/19/19 22:15:00,21.366,,
55,10/19/19 22:30:00,21.342,,
56,10/19/19 22:45:00,21.318,,
57,10/19/19 23:00:00,21.318,,
58,10/19/19 23:15:00,21.318,,
59,10/19/19 23:30:00,21.318,,
60,10/19/19 23:45:00,21.294,,
61,10/20/19 00:00:00,21.294,,
62,10/20/19 00:15:00,21.270,,
63,10/20/19 00:30:00,21.246,,
64,10/20/19 00:45:00,21.223,,
65,10/20/19 01:00:00,21.223,,
66,10/20/19 01:15:00,21.199,,
67,10/20/19 01:30:00,21.175,,
68,10/20/19 01:45:00,21.151,,
69,10/20/19 02:00:00,21.127,,
70,10/20/19 02:15:00,21.103,,
71,10/20/19 02:30:00,21.103,,
72,10/20/19 02:45:00,21.079,,
73,10/20/19 03:00:00,21.056,,
74,10/20/19 03:15:00,21.032,,
75,10/20/19 03:30:00,21.008,,
76,10/20/19 03:45:00,20.984,,
77,10/20/19 04:00:00,20.960,,
78,10/20/19 04:15:00,20.913,,
79,10/20/19 04:30:00,20.889,,
80,10/20/19 04:45:00,20.865,,
81,10/20/19 05:00:00,20.817,,
82,10/20/19 05:15:00,20.793,,
83,10/20/19 05:30:00,20.770,,
84,10/20/19 05:45:00,20.746,,
85,10/20/19 06:00:00,20.722,,
86,10/20/19 06:15:00,20.698,,
87,10/20/19 06:30:00,20.698,,
88,10/20/19 06:45:00,20.698,,
89,10/20/19 07:00:00,20.650,,
90,10/20/19 07:15:00,20.555,,
91,10/20/19 07:30:00,20.603,,
92,10/20/19 07:45:00,20.722,,
93,10/20/19 08:00:00,20.746,,
94,10/20/19 08:15:00,20.770,,
95,10/20/19 08:30:00,20.746,,
96,10/20/19 08:45:00,20.698,,
97,10/20/19 09:00:00,20.650,,
98,10/20/19 09:15:00,20.603,,
99,10/20/19 09:30:00,20.579,,
100,10/20/19 09:45:00,20.555,,
101,10/20/19 10:00:00,20.555,,
102,10/20/19 10:15:00,20.555,,
103,10/20/19 10:30:00,20.579,,
104,10/20/19 10:45:00,20.603,,
105,10/20/19 11:00:00,20.650,,
106,10/20/19 11:15:00,20.674,,
107,10/20/19 11:30:00,20.722,,
108,10/20/19 11:45:00,20.865,,
109,10/20/19 12:00:00,21.056,,
110,10/20/19 12:15:00,21.199,,
111,10/20/19 12:30:00,21.246,,
112,10/20/19 12:45:00,21.294,,
113,10/20/19 13:00:00,21.294,,
114,10/20/19 13:15:00,21.294,,
115,10/20/19 13:30:00,21.270,,
116,10/20/19 13:45:00,21.246,,
117,10/20/19 14:00:00,21.199,,
118,10/20/19 14:15:00,21.151,,
119,10/20/19 14:30:00,21.151,,
120,10/20/19 14:45:00,21.127,,
121,10/20/19 15:00:00,21.127,,
122,10/20/19 15:15:00,21.103,,
123,10/20/19 15:30:00,21.056,,
124,10/20/19 15:45:00,21.008,,
125,10/20/19 16:00:00,20.960,,
126,10/20/19 16:15:00,20.936,,
127,10/20/19 16:30:00,20.913,,
128,10/20/19 16:45:00,20.865,,
129,10/20/19 17:00:00,20.865,,
130,10/20/19 17:15:00,21.032,,
131,10/20/19 17:30:00,21.270,,
132,10/20/19 17:45:00,21.437,,
133,10/20/19 18:00:00,21.581,,
134,10/20/19 18:15:00,21.628,,
135,10/20/19 18:30:00,21.557,,
136,10/20/19 18:45:00,21.437,,
137,10/20/19 19:00:00,21.270,,
138,10/20/19 19:15:00,21.103,,
139,10/20/19 19:30:00,20.960,,
140,10/20/19 19:45:00,20.841,,
141,10/20/19 20:00:00,20.746,,
142,10/20/19 20:15:00,20.627,,
143,10/20/19 20:30:00,20.555,,
144,10/20/19 20:45:00,20.460,,
145,10/20/19 21:00:00,20.460,,
146,10/20/19 21:15:00,20.484,,
147,10/20/19 21:30:00,20.507,,
148,10/20/19 21:45:00,20.507,,
149,10/20/19 22:00:00,20.484,,
150,10/20/19 22:15:00,20.627,,
151,10/20/19 22:30:00,18.129,,
152,10/20/19 22:45:00,17.153,,
153,10/20/19 23:00:00,16.939,,
154,10/20/19 23:15:00,16.796,,
155,10/20/19 23:30:00,16.725,,
156,10/20/19 23:45:00,16.677,,
157,10/21/19 00:00:00,16.677,,
158,10/21/19 00:15:00,16.749,,
159,10/21/19 00:30:00,16.844,,
160,10/21/19 00:45:00,17.011,,
161,10/21/19 01:00:00,17.225,,
162,10/21/19 01:15:00,17.344,,
163,10/21/19 01:30:00,17.391,,
164,10/21/19 01:45:00,17.391,,
165,10/21/19 02:00:00,17.510,,
166,10/21/19 02:15:00,17.582,,
167,10/21/19 02:30:00,17.724,,
168,10/21/19 02:45:00,17.582,,
169,10/21/19 03:00:00,17.272,,
170,10/21/19 03:15:00,17.011,,
171,10/21/19 03:30:00,16.820,,
172,10/21/19 03:45:00,16.654,,
173,10/21/19 04:00:00,16.534,,
174,10/21/19 04:15:00,16.534,,
175,10/21/19 04:30:00,16.677,,
176,10/21/19 04:45:00,16.701,,
177,10/21/19 05:00:00,16.892,,
178,10/21/19 05:15:00,16.820,,
179,10/21/19 05:30:00,16.796,,
180,10/21/19 05:45:00,16.725,,
181,10/21/19 06:00:00,16.534,,
182,10/21/19 06:15:00,16.582,,
183,10/21/19 06:30:00,17.130,,
184,10/21/19 06:45:00,17.510,,
185,10/21/19 07:00:00,17.819,,
186,10/21/19 07:15:00,18.105,,
187,10/21/19 07:30:00,18.485,,
188,10/21/19 07:45:00,18.913,,
189,10/21/19 08:00:00,19.294,,
190,10/21/19 08:15:00,21.485,,
191,10/21/19 08:30:00,24.605,,
192,10/21/19 08:45:00,25.987,,
193,10/21/19 09:00:00,27.628,,
194,10/21/19 09:15:00,28.667,,
195,10/21/19 09:30:00,28.891,,
196,10/21/19 09:45:00,28.419,,
197,10/21/19 10:00:00,28.245,,
198,10/21/19 10:15:00,29.865,,
199,10/21/19 10:30:00,31.331,,
200,10/21/19 10:45:00,30.849,,
201,10/21/19 11:00:00,31.996,,
202,10/21/19 11:15:00,30.925,,
203,10/21/19 11:30:00,30.900,,
204,10/21/19 11:45:00,29.464,,
205,10/21/19 12:00:00,28.866,,
206,10/21/19 12:15:00,28.766,,
207,10/21/19 12:30:00,28.816,,
208,10/21/19 12:45:00,28.816,,
209,10/21/19 13:00:00,28.593,,
210,10/21/19 13:15:00,28.617,,
211,10/21/19 13:30:00,28.990,,
212,10/21/19 13:45:00,29.414,,
213,10/21/19 14:00:00,29.590,,
214,10/21/19 14:15:00,29.215,,
215,10/21/19 14:30:00,29.414,,
216,10/21/19 14:45:00,29.490,,
217,10/21/19 15:00:00,32.150,,
218,10/21/19 15:15:00,30.394,,
219,10/21/19 15:30:00,30.117,,
220,10/21/19 15:45:00,30.117,,
221,10/21/19 16:00:00,30.142,,
222,10/21/19 16:15:00,30.117,,
223,10/21/19 16:30:00,30.117,,
224,10/21/19 16:45:00,30.117,,
225,10/21/19 17:00:00,30.091,,
226,10/21/19 17:15:00,30.091,,
227,10/21/19 17:30:00,30.091,,
228,10/21/19 17:45:00,30.066,,
229,10/21/19 18:00:00,30.041,,
230,10/21/19 18:15:00,30.041,,
231,10/21/19 18:30:00,30.041,,
232,10/21/19 18:45:00,30.041,,
233,10/21/19 19:00:00,30.016,,
234,10/21/19 19:15:00,30.016,,
235,10/21/19 19:30:00,29.991,,
236,10/21/19 19:45:00,29.991,,
237,10/21/19 20:00:00,29.991,,
238,10/21/19 20:15:00,29.966,,
239,10/21/19 20:30:00,29.941,,
240,10/21/19 20:45:00,29.941,,
241,10/21/19 21:00:00,29.941,,
242,10/21/19 21:15:00,29.941,,
243,10/21/19 21:30:00,29.941,,
244,10/21/19 21:45:00,29.916,,
245,10/21/19 22:00:00,29.916,,
246,10/21/19 22:15:00,29.916,,
247,10/21/19 22:30:00,29.916,,
248,10/21/19 22:45:00,29.916,,
249,10/21/19 23:00:00,29.890,,
250,10/21/19 23:15:00,29.890,,
251,10/21/19 23:30:00,29.865,,
