"#","Date Time, GMT-04:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
1,11/04/21 08:00:00,23.713,Logged,,,,
2,11/04/21 08:15:00,23.328,,,,,
3,11/04/21 08:30:00,23.833,,,,,
4,11/04/21 08:45:00,29.365,,,,,
5,11/04/21 09:00:00,31.791,,,,,
6,11/04/21 09:15:00,29.865,,,,,
7,11/04/21 09:30:00,31.103,,,,,
8,11/04/21 09:45:00,31.433,,,,,
9,11/04/21 10:00:00,30.722,,,,,
10,11/04/21 10:15:00,31.714,,,,,
11,11/04/21 10:30:00,32.794,,,,,
12,11/04/21 10:45:00,32.820,,,,,
13,11/04/21 11:00:00,35.770,,,,,
14,11/04/21 11:15:00,33.287,,,,,
15,11/04/21 11:30:00,31.433,,,,,
16,11/04/21 11:45:00,30.571,,,,,
17,11/04/21 12:00:00,29.414,,,,,
18,11/04/21 12:15:00,29.490,,,,,
19,11/04/21 12:30:00,29.290,,,,,
20,11/04/21 12:45:00,30.318,,,,,
21,11/04/21 13:00:00,27.554,,,,,
22,11/04/21 13:15:00,26.744,,,,,
23,11/04/21 13:30:00,28.816,,,,,
24,11/04/21 13:45:00,30.571,,,,,
25,11/04/21 14:00:00,31.459,,,,,
26,11/04/21 14:15:00,32.253,,,,,
27,11/04/21 14:30:00,32.587,,,,,
28,11/04/21 14:45:00,32.613,,,,,
29,11/04/21 15:00:00,30.722,,,,,
30,11/04/21 15:15:00,28.965,,,,,
31,11/04/21 15:30:00,28.916,,,,,
32,11/04/21 15:45:00,28.916,,,,,
33,11/04/21 16:00:00,28.916,,,,,
34,11/04/21 16:15:00,28.916,,,,,
35,11/04/21 16:30:00,28.916,,,,,
36,11/04/21 16:45:00,28.916,,,,,
37,11/04/21 17:00:00,28.916,,,,,
38,11/04/21 17:15:00,28.916,,,,,
39,11/04/21 17:30:00,28.916,,,,,
40,11/04/21 17:45:00,28.916,,,,,
41,11/04/21 18:00:00,28.916,,,,,
42,11/04/21 18:15:00,28.916,,,,,
43,11/04/21 18:30:00,28.916,,,,,
44,11/04/21 18:45:00,28.916,,,,,
45,11/04/21 19:00:00,28.891,,,,,
46,11/04/21 19:15:00,28.891,,,,,
47,11/04/21 19:30:00,28.891,,,,,
48,11/04/21 19:45:00,28.891,,,,,
49,11/04/21 20:00:00,28.891,,,,,
50,11/04/21 20:15:00,28.866,,,,,
51,11/04/21 20:30:00,28.866,,,,,
52,11/04/21 20:45:00,28.866,,,,,
53,11/04/21 21:00:00,28.891,,,,,
54,11/04/21 21:15:00,28.891,,,,,
55,11/04/21 21:30:00,28.891,,,,,
56,11/04/21 21:45:00,28.891,,,,,
57,11/04/21 22:00:00,28.891,,,,,
58,11/04/21 22:15:00,28.891,,,,,
59,11/04/21 22:30:00,28.891,,,,,
60,11/04/21 22:45:00,28.891,,,,,
61,11/04/21 23:00:00,28.891,,,,,
62,11/04/21 23:15:00,28.891,,,,,
63,11/04/21 23:30:00,28.916,,,,,
64,11/04/21 23:45:00,28.916,,,,,
65,11/05/21 00:00:00,28.916,,,,,
66,11/05/21 00:15:00,28.916,,,,,
67,11/05/21 00:30:00,28.891,,,,,
68,11/05/21 00:45:00,28.891,,,,,
69,11/05/21 01:00:00,28.891,,,,,
70,11/05/21 01:15:00,28.891,,,,,
71,11/05/21 01:30:00,28.891,,,,,
72,11/05/21 01:45:00,28.891,,,,,
73,11/05/21 02:00:00,28.916,,,,,
74,11/05/21 02:15:00,28.916,,,,,
75,11/05/21 02:30:00,28.916,,,,,
76,11/05/21 02:45:00,28.891,,,,,
77,11/05/21 03:00:00,28.916,,,,,
78,11/05/21 03:15:00,28.916,,,,,
79,11/05/21 03:30:00,28.891,,,,,
80,11/05/21 03:45:00,28.891,,,,,
81,11/05/21 04:00:00,28.866,,,,,
82,11/05/21 04:15:00,28.866,,,,,
