"#","Date Time, GMT-04:00","Temp, °C","Coupler Detached","End Of File"
1,10/19/19 09:00:00,28.667,Logged,
2,10/19/19 09:15:00,29.265,,
3,10/19/19 09:30:00,30.293,,
4,10/19/19 09:45:00,30.646,,
5,10/19/19 10:00:00,37.069,,
6,10/19/19 10:15:00,35.448,,
7,10/19/19 10:30:00,31.842,,
8,10/19/19 10:45:00,29.815,,
9,10/19/19 11:00:00,29.765,,
10,10/19/19 11:15:00,29.815,,
11,10/19/19 11:30:00,29.815,,
12,10/19/19 11:45:00,29.790,,
13,10/19/19 12:00:00,29.815,,
14,10/19/19 12:15:00,29.815,,
15,10/19/19 12:30:00,29.815,,
16,10/19/19 12:45:00,29.765,,
17,10/19/19 13:00:00,29.790,,
18,10/19/19 13:15:00,29.815,,
19,10/19/19 13:30:00,29.840,,
20,10/19/19 13:45:00,29.840,,
21,10/19/19 14:00:00,29.865,,
22,10/19/19 14:15:00,29.715,,
23,10/19/19 14:30:00,29.840,,
24,10/19/19 14:45:00,29.765,,
25,10/19/19 15:00:00,29.815,,
26,10/19/19 15:15:00,29.840,,
27,10/19/19 15:30:00,29.840,,
28,10/19/19 15:45:00,29.840,,
29,10/19/19 16:00:00,29.865,,
30,10/19/19 16:15:00,29.840,,
31,10/19/19 16:30:00,29.840,,
32,10/19/19 16:45:00,29.840,,
33,10/19/19 17:00:00,29.840,,
34,10/19/19 17:15:00,29.840,,
35,10/19/19 17:30:00,29.840,,
36,10/19/19 17:45:00,29.840,,
37,10/19/19 18:00:00,29.865,,
38,10/19/19 18:15:00,29.840,,
39,10/19/19 18:30:00,29.840,,
40,10/19/19 18:45:00,29.840,,
41,10/19/19 19:00:00,29.840,,
42,10/19/19 19:15:00,29.840,,
43,10/19/19 19:30:00,29.840,,
44,10/19/19 19:45:00,29.840,,
45,10/19/19 20:00:00,29.840,,
46,10/19/19 20:15:00,29.840,,
47,10/19/19 20:30:00,29.840,,
48,10/19/19 20:45:00,29.840,,
49,10/19/19 21:00:00,29.840,,
50,10/19/19 21:15:00,29.840,,
51,10/19/19 21:30:00,29.840,,
52,10/19/19 21:45:00,29.840,,
53,10/19/19 22:00:00,29.815,,
54,10/19/19 22:15:00,29.815,,
55,10/19/19 22:30:00,29.815,,
56,10/19/19 22:45:00,29.790,,
57,10/19/19 23:00:00,29.815,,
58,10/19/19 23:15:00,29.815,,
59,10/19/19 23:30:00,29.815,,
60,10/19/19 23:45:00,29.815,,
61,10/20/19 00:00:00,29.815,,
62,10/20/19 00:15:00,29.815,,
63,10/20/19 00:30:00,29.815,,
64,10/20/19 00:45:00,29.790,,
65,10/20/19 01:00:00,29.790,,
66,10/20/19 01:15:00,29.790,,
67,10/20/19 01:30:00,29.765,,
68,10/20/19 01:45:00,29.790,,
