"#","Date Time, GMT-04:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
1,09/26/22 08:00:00,25.453,Logged,,,,
2,09/26/22 08:15:00,25.234,,,,,
3,09/26/22 08:30:00,25.040,,,,,
4,09/26/22 08:45:00,24.871,,,,,
5,09/26/22 09:00:00,24.726,,,,,
6,09/26/22 09:15:00,24.629,,,,,
7,09/26/22 09:30:00,24.557,,,,,
8,09/26/22 09:45:00,24.508,,,,,
9,09/26/22 10:00:00,24.460,,,,,
10,09/26/22 10:15:00,24.388,,,,,
11,09/26/22 10:30:00,24.339,,,,,
12,09/26/22 10:45:00,24.291,,,,,
13,09/26/22 11:00:00,24.219,,,,,
14,09/26/22 11:15:00,24.171,,,,,
15,09/26/22 11:30:00,24.122,,,,,
16,09/26/22 11:45:00,24.098,,,,,
17,09/26/22 12:00:00,24.074,,,,,
18,09/26/22 12:15:00,24.050,,,,,
19,09/26/22 12:30:00,24.026,,,,,
20,09/26/22 12:45:00,24.002,,,,,
21,09/26/22 13:00:00,23.978,,,,,
22,09/26/22 13:15:00,23.978,,,,,
23,09/26/22 13:30:00,23.954,,,,,
24,09/26/22 13:45:00,23.954,,,,,
25,09/26/22 14:00:00,23.978,,,,,
26,09/26/22 14:15:00,23.978,,,,,
27,09/26/22 14:30:00,23.978,,,,,
28,09/26/22 14:45:00,23.954,,,,,
29,09/26/22 15:00:00,23.930,,,,,
30,09/26/22 15:15:00,23.881,,,,,
31,09/26/22 15:30:00,23.833,,,,,
32,09/26/22 15:45:00,23.809,,,,,
33,09/26/22 16:00:00,23.785,,,,,
34,09/26/22 16:15:00,23.737,,,,,
35,09/26/22 16:30:00,23.737,,,,,
36,09/26/22 16:45:00,23.713,,,,,
37,09/26/22 17:00:00,23.713,,,,,
38,09/26/22 17:15:00,23.689,,,,,
39,09/26/22 17:30:00,23.665,,,,,
40,09/26/22 17:45:00,23.641,,,,,
41,09/26/22 18:00:00,23.617,,,,,
42,09/26/22 18:15:00,23.593,,,,,
43,09/26/22 18:30:00,23.545,,,,,
44,09/26/22 18:45:00,23.497,,,,,
45,09/26/22 19:00:00,23.472,,,,,
46,09/26/22 19:15:00,23.448,,,,,
47,09/26/22 19:30:00,23.448,,,,,
