"#","Date Time, GMT-04:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
1,10/17/22 20:00:00,23.088,Logged,,,,
2,10/17/22 20:15:00,22.800,,,,,
3,10/17/22 20:30:00,22.537,,,,,
4,10/17/22 20:45:00,22.298,,,,,
5,10/17/22 21:00:00,22.058,,,,,
6,10/17/22 21:15:00,21.843,,,,,
7,10/17/22 21:30:00,21.628,,,,,
8,10/17/22 21:45:00,21.461,,,,,
9,10/17/22 22:00:00,21.294,,,,,
10,10/17/22 22:15:00,21.127,,,,,
11,10/17/22 22:30:00,20.984,,,,,
12,10/17/22 22:45:00,20.865,,,,,
13,10/17/22 23:00:00,20.746,,,,,
14,10/17/22 23:15:00,20.650,,,,,
15,10/17/22 23:30:00,20.555,,,,,
16,10/17/22 23:45:00,20.484,,,,,
17,10/18/22 00:00:00,20.436,,,,,
18,10/18/22 00:15:00,20.388,,,,,
19,10/18/22 00:30:00,20.317,,,,,
20,10/18/22 00:45:00,20.293,,,,,
21,10/18/22 01:00:00,20.246,,,,,
22,10/18/22 01:15:00,20.198,,,,,
23,10/18/22 01:30:00,20.174,,,,,
24,10/18/22 01:45:00,20.150,,,,,
25,10/18/22 02:00:00,20.126,,,,,
26,10/18/22 02:15:00,20.103,,,,,
27,10/18/22 02:30:00,20.103,,,,,
28,10/18/22 02:45:00,20.103,,,,,
29,10/18/22 03:00:00,20.079,,,,,
30,10/18/22 03:15:00,20.079,,,,,
31,10/18/22 03:30:00,20.079,,,,,
32,10/18/22 03:45:00,20.055,,,,,
33,10/18/22 04:00:00,20.055,,,,,
34,10/18/22 04:15:00,20.031,,,,,
35,10/18/22 04:30:00,20.031,,,,,
36,10/18/22 04:45:00,20.007,,,,,
37,10/18/22 05:00:00,20.007,,,,,
38,10/18/22 05:15:00,20.031,,,,,
39,10/18/22 05:30:00,20.055,,,,,
40,10/18/22 05:45:00,20.055,,,,,
41,10/18/22 06:00:00,20.079,,,,,
42,10/18/22 06:15:00,20.103,,,,,
43,10/18/22 06:30:00,20.103,,,,,
44,10/18/22 06:45:00,20.126,,,,,
45,10/18/22 07:00:00,20.150,,,,,
46,10/18/22 07:15:00,20.198,,,,,
47,10/18/22 07:30:00,20.198,,,,,
48,10/18/22 07:45:00,20.198,,,,,
49,10/18/22 08:00:00,21.056,,,,,
50,10/18/22 08:15:00,21.939,,,,,
51,10/18/22 08:30:00,22.824,,,,,
52,10/18/22 08:45:00,23.689,,,,,
53,10/18/22 09:00:00,24.460,,,,,
54,10/18/22 09:15:00,25.137,,,,,
55,10/18/22 09:30:00,25.768,,,,,
56,10/18/22 09:45:00,26.378,,,,,
