"#","Date Time, GMT-04:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
1,10/12/23 08:00:00,25.817,Logged,,,,
2,10/12/23 08:15:00,25.793,,,,,
3,10/12/23 08:30:00,25.793,,,,,
4,10/12/23 08:45:00,25.768,,,,,
5,10/12/23 09:00:00,25.768,,,,,
6,10/12/23 09:15:00,25.744,,,,,
7,10/12/23 09:30:00,25.720,,,,,
8,10/12/23 09:45:00,25.720,,,,,
9,10/12/23 10:00:00,25.744,,,,,
10,10/12/23 10:15:00,25.793,,,,,
11,10/12/23 10:30:00,25.841,,,,,
12,10/12/23 10:45:00,25.866,,,,,
13,10/12/23 11:00:00,25.914,,,,,
14,10/12/23 11:15:00,25.963,,,,,
15,10/12/23 11:30:00,25.987,,,,,
16,10/12/23 11:45:00,26.012,,,,,
17,10/12/23 12:00:00,26.012,,,,,
18,10/12/23 12:15:00,25.963,,,,,
19,10/12/23 12:30:00,25.914,,,,,
20,10/12/23 12:45:00,25.866,,,,,
21,10/12/23 13:00:00,25.817,,,,,
22,10/12/23 13:15:00,25.768,,,,,
23,10/12/23 13:30:00,25.720,,,,,
24,10/12/23 13:45:00,25.671,,,,,
25,10/12/23 14:00:00,25.598,,,,,
26,10/12/23 14:15:00,25.501,,,,,
27,10/12/23 14:30:00,25.404,,,,,
28,10/12/23 14:45:00,25.307,,,,,
29,10/12/23 15:00:00,25.186,,,,,
30,10/12/23 15:15:00,25.040,,,,,
31,10/12/23 15:30:00,24.871,,,,,
32,10/12/23 15:45:00,24.726,,,,,
33,10/12/23 16:00:00,24.581,,,,,
34,10/12/23 16:15:00,24.460,,,,,
35,10/12/23 16:30:00,24.508,,,,,
36,10/12/23 16:45:00,24.363,,,,,
37,10/12/23 17:00:00,24.195,,,,,
38,10/12/23 17:15:00,24.050,,,,,
39,10/12/23 17:30:00,23.930,,,,,
40,10/12/23 17:45:00,23.809,,,,,
41,10/12/23 18:00:00,23.689,,,,,
42,10/12/23 18:15:00,23.569,,,,,
43,10/12/23 18:30:00,23.424,,,,,
44,10/12/23 18:45:00,23.256,,,,,
45,10/12/23 19:00:00,23.064,,,,,
46,10/12/23 19:15:00,22.920,,,,,
47,10/12/23 19:30:00,22.800,,,,,
48,10/12/23 19:45:00,22.681,,,,,
49,10/12/23 20:00:00,22.561,,,,,
50,10/12/23 20:15:00,22.489,,,,,
51,10/12/23 20:30:00,22.513,,,,,
52,10/12/23 20:45:00,22.537,,,,,
53,10/12/23 21:00:00,22.561,,,,,
54,10/12/23 21:15:00,22.609,,,,,
55,10/12/23 21:30:00,22.729,,,,,
56,10/12/23 21:45:00,22.872,,,,,
57,10/12/23 22:00:00,23.016,,,,,
58,10/12/23 22:15:00,23.160,,,,,
59,10/12/23 22:30:00,23.352,,,,,
60,10/12/23 22:45:00,23.521,,,,,
61,10/12/23 23:00:00,23.665,,,,,
62,10/12/23 23:15:00,23.785,,,,,
63,10/12/23 23:30:00,23.930,,,,,
64,10/12/23 23:45:00,24.026,,,,,
65,10/13/23 00:00:00,24.146,,,,,
66,10/13/23 00:15:00,24.243,,,,,
67,10/13/23 00:30:00,24.315,,,,,
68,10/13/23 00:45:00,24.412,,,,,
69,10/13/23 01:00:00,24.484,,,,,
70,10/13/23 01:15:00,24.581,,,,,
71,10/13/23 01:30:00,24.629,,,,,
72,10/13/23 01:45:00,24.702,,,,,
73,10/13/23 02:00:00,24.774,,,,,
74,10/13/23 02:15:00,24.823,,,,,
75,10/13/23 02:30:00,24.895,,,,,
76,10/13/23 02:45:00,24.944,,,,,
77,10/13/23 03:00:00,24.992,,,,,
78,10/13/23 03:15:00,25.040,,,,,
79,10/13/23 03:30:00,25.089,,,,,
80,10/13/23 03:45:00,25.137,,,,,
81,10/13/23 04:00:00,25.186,,,,,
82,10/13/23 04:15:00,25.234,,,,,
83,10/13/23 04:30:00,25.283,,,,,
84,10/13/23 04:45:00,25.331,,,,,
85,10/13/23 05:00:00,25.380,,,,,
86,10/13/23 05:15:00,25.428,,,,,
87,10/13/23 05:30:00,25.453,,,,,
88,10/13/23 05:45:00,25.501,,,,,
89,10/13/23 06:00:00,25.525,,,,,
90,10/13/23 06:15:00,25.574,,,,,
91,10/13/23 06:30:00,25.623,,,,,
92,10/13/23 06:45:00,25.598,,,,,
93,10/13/23 07:00:00,25.428,,,,,
94,10/13/23 07:15:00,25.258,,,,,
95,10/13/23 07:30:00,25.137,,,,,
96,10/13/23 07:45:00,25.065,,,,,
97,10/13/23 08:00:00,25.113,,,,,
98,10/13/23 08:15:00,26.426,,,,,
99,10/13/23 08:30:00,27.899,,,,,
100,10/13/23 08:45:00,28.369,,,,,
101,10/13/23 09:00:00,27.653,,,,,
102,10/13/23 09:15:00,28.642,,,,,
103,10/13/23 09:30:00,31.077,,,,,
104,10/13/23 09:45:00,31.103,,,,,
105,10/13/23 10:00:00,30.824,,,,,
106,10/13/23 10:15:00,31.408,,,,,
107,10/13/23 10:30:00,33.157,,,,,
108,10/13/23 10:45:00,33.287,,,,,
109,10/13/23 11:00:00,33.992,,,,,
110,10/13/23 11:15:00,34.598,,,,,
111,10/13/23 11:30:00,34.308,,,,,
112,10/13/23 11:45:00,34.045,,,,,
113,10/13/23 12:00:00,33.574,,,,,
114,10/13/23 12:15:00,32.484,,,,,
115,10/13/23 12:30:00,31.612,,,,,
116,10/13/23 12:45:00,32.407,,,,,
117,10/13/23 13:00:00,30.824,,,,,
118,10/13/23 13:15:00,30.545,,,,,
119,10/13/23 13:30:00,30.545,,,,,
120,10/13/23 13:45:00,30.571,,,,,
121,10/13/23 14:00:00,30.545,,,,,
122,10/13/23 14:15:00,30.571,,,,,
123,10/13/23 14:30:00,30.571,,,,,
124,10/13/23 14:45:00,30.596,,,,,
125,10/13/23 15:00:00,30.596,,,,,
126,10/13/23 15:15:00,30.596,,,,,
127,10/13/23 15:30:00,30.596,,,,,
128,10/13/23 15:45:00,30.596,,,,,
129,10/13/23 16:00:00,30.596,,,,,
130,10/13/23 16:15:00,30.596,,,,,
131,10/13/23 16:30:00,30.571,,,,,
132,10/13/23 16:45:00,30.571,,,,,
133,10/13/23 17:00:00,30.545,,,,,
134,10/13/23 17:15:00,30.545,,,,,
135,10/13/23 17:30:00,30.545,,,,,
136,10/13/23 17:45:00,30.571,,,,,
137,10/13/23 18:00:00,30.571,,,,,
138,10/13/23 18:15:00,30.596,,,,,
139,10/13/23 18:30:00,30.596,,,,,
140,10/13/23 18:45:00,30.621,,,,,
141,10/13/23 19:00:00,30.621,,,,,
142,10/13/23 19:15:00,30.596,,,,,
143,10/13/23 19:30:00,30.545,,,,,
144,10/13/23 19:45:00,30.520,,,,,
145,10/13/23 20:00:00,30.495,,,,,
146,10/13/23 20:15:00,30.469,,,,,
147,10/13/23 20:30:00,30.469,,,,,
148,10/13/23 20:45:00,30.469,,,,,
149,10/13/23 21:00:00,30.495,,,,,
150,10/13/23 21:15:00,30.495,,,,,
151,10/13/23 21:30:00,30.495,,,,,
152,10/13/23 21:45:00,30.520,,,,,
153,10/13/23 22:00:00,30.520,,,,,
154,10/13/23 22:15:00,30.520,,,,,
155,10/13/23 22:30:00,30.545,,,,,
156,10/13/23 22:45:00,30.545,,,,,
157,10/13/23 23:00:00,30.545,,,,,
158,10/13/23 23:15:00,30.571,,,,,
159,10/13/23 23:30:00,30.571,,,,,
160,10/13/23 23:45:00,30.545,,,,,
161,10/14/23 00:00:00,30.545,,,,,
162,10/14/23 00:15:00,30.571,,,,,
163,10/14/23 00:30:00,30.545,,,,,
164,10/14/23 00:45:00,30.545,,,,,
165,10/14/23 01:00:00,30.545,,,,,
166,10/14/23 01:15:00,30.545,,,,,
167,10/14/23 01:30:00,30.545,,,,,
168,10/14/23 01:45:00,30.545,,,,,
169,10/14/23 02:00:00,30.545,,,,,
170,10/14/23 02:15:00,30.545,,,,,
171,10/14/23 02:30:00,30.545,,,,,
172,10/14/23 02:45:00,30.545,,,,,
173,10/14/23 03:00:00,30.545,,,,,
174,10/14/23 03:15:00,30.545,,,,,
175,10/14/23 03:30:00,30.545,,,,,
176,10/14/23 03:45:00,30.545,,,,,
177,10/14/23 04:00:00,30.545,,,,,
