#,"Date Time, GMT-04:00",Temp A,Temp B,Temperature_Difference,Average_temp,Flag
503,2023-10-17 13:30:00,30.9,30.9,0.0,30.9,False
504,2023-10-17 13:45:00,30.9,30.9,0.0,30.9,False
505,2023-10-17 14:00:00,30.849,30.874,0.02499999999999858,30.8615,False
506,2023-10-17 14:15:00,30.824,30.874,0.04999999999999716,30.849,False
507,2023-10-17 14:30:00,30.798,30.824,0.026000000000003354,30.811,False
508,2023-10-17 14:45:00,30.798,30.798,0.0,30.798,False
509,2023-10-17 15:00:00,30.773,30.773,0.0,30.773,False
510,2023-10-17 15:15:00,30.748,30.722,0.0259999999999998,30.735,False
511,2023-10-17 15:30:00,30.672,30.697,0.02499999999999858,30.6845,False
512,2023-10-17 15:45:00,30.672,30.646,0.0259999999999998,30.659,False
513,2023-10-17 16:00:00,30.646,30.646,0.0,30.646,False
514,2023-10-17 16:15:00,30.646,30.646,0.0,30.646,False
515,2023-10-17 16:30:00,30.646,30.646,0.0,30.646,False
516,2023-10-17 16:45:00,30.646,30.646,0.0,30.646,False
517,2023-10-17 17:00:00,30.621,30.621,0.0,30.621,False
518,2023-10-17 17:15:00,30.646,30.621,0.02500000000000213,30.633499999999998,False
519,2023-10-17 17:30:00,30.621,30.621,0.0,30.621,False
520,2023-10-17 17:45:00,30.621,30.596,0.02499999999999858,30.6085,False
521,2023-10-17 18:00:00,30.596,30.596,0.0,30.596,False
522,2023-10-17 18:15:00,30.596,30.571,0.02499999999999858,30.5835,False
523,2023-10-17 18:30:00,30.571,30.571,0.0,30.571,False
524,2023-10-17 18:45:00,30.571,30.571,0.0,30.571,False
525,2023-10-17 19:00:00,30.571,30.545,0.0259999999999998,30.558,False
526,2023-10-17 19:15:00,30.571,30.545,0.0259999999999998,30.558,False
527,2023-10-17 19:30:00,30.571,30.545,0.0259999999999998,30.558,False
528,2023-10-17 19:45:00,30.545,30.545,0.0,30.545,False
529,2023-10-17 20:00:00,30.545,30.545,0.0,30.545,False
530,2023-10-17 20:15:00,30.571,30.545,0.0259999999999998,30.558,False
531,2023-10-17 20:30:00,30.571,30.571,0.0,30.571,False
532,2023-10-17 20:45:00,30.571,30.571,0.0,30.571,False
533,2023-10-17 21:00:00,30.571,30.571,0.0,30.571,False
534,2023-10-17 21:15:00,30.596,30.596,0.0,30.596,False
535,2023-10-17 21:30:00,30.571,30.596,0.02499999999999858,30.5835,False
536,2023-10-17 21:45:00,30.571,30.571,0.0,30.571,False
537,2023-10-17 22:00:00,30.571,30.571,0.0,30.571,False
538,2023-10-17 22:15:00,30.571,30.571,0.0,30.571,False
539,2023-10-17 22:30:00,30.571,30.571,0.0,30.571,False
540,2023-10-17 22:45:00,30.596,30.571,0.02499999999999858,30.5835,False
541,2023-10-17 23:00:00,30.596,30.571,0.02499999999999858,30.5835,False
542,2023-10-17 23:15:00,30.596,30.571,0.02499999999999858,30.5835,False
543,2023-10-17 23:30:00,30.571,30.571,0.0,30.571,False
544,2023-10-17 23:45:00,30.571,30.571,0.0,30.571,False
545,2023-10-18 00:00:00,30.571,30.571,0.0,30.571,False
546,2023-10-18 00:15:00,30.571,30.571,0.0,30.571,False
547,2023-10-18 00:30:00,30.571,30.571,0.0,30.571,False
548,2023-10-18 00:45:00,30.571,30.571,0.0,30.571,False
549,2023-10-18 01:00:00,30.596,30.571,0.02499999999999858,30.5835,False
550,2023-10-18 01:15:00,30.621,30.596,0.02499999999999858,30.6085,False
551,2023-10-18 01:30:00,30.621,30.621,0.0,30.621,False
552,2023-10-18 01:45:00,30.621,30.621,0.0,30.621,False
553,2023-10-18 02:00:00,30.621,30.596,0.02499999999999858,30.6085,False
554,2023-10-18 02:15:00,30.596,30.596,0.0,30.596,False
555,2023-10-18 02:30:00,30.596,30.571,0.02499999999999858,30.5835,False
556,2023-10-18 02:45:00,30.596,30.571,0.02499999999999858,30.5835,False
557,2023-10-18 03:00:00,30.596,30.571,0.02499999999999858,30.5835,False
558,2023-10-18 03:15:00,30.571,30.571,0.0,30.571,False
559,2023-10-18 03:30:00,30.571,30.571,0.0,30.571,False
560,2023-10-18 03:45:00,30.571,30.571,0.0,30.571,False
561,2023-10-18 04:00:00,30.545,30.545,0.0,30.545,False
562,2023-10-18 04:15:00,30.545,30.545,0.0,30.545,False
563,2023-10-18 04:30:00,30.545,30.545,0.0,30.545,False
564,2023-10-18 04:45:00,30.545,30.52,0.02500000000000213,30.5325,False
565,2023-10-18 05:00:00,30.545,30.52,0.02500000000000213,30.5325,False
566,2023-10-18 05:15:00,30.545,30.52,0.02500000000000213,30.5325,False
567,2023-10-18 05:30:00,30.52,30.52,0.0,30.52,False
568,2023-10-18 05:45:00,30.52,30.52,0.0,30.52,False
569,2023-10-18 06:00:00,30.52,30.495,0.02499999999999858,30.5075,False
570,2023-10-18 06:15:00,30.52,30.469,0.05099999999999838,30.494500000000002,False
571,2023-10-18 06:30:00,30.495,30.469,0.0259999999999998,30.482,False
572,2023-10-18 06:45:00,30.469,30.444,0.02500000000000213,30.4565,False
573,2023-10-18 07:00:00,30.469,30.444,0.02500000000000213,30.4565,False
574,2023-10-18 07:15:00,30.444,30.419,0.02499999999999858,30.4315,False
575,2023-10-18 07:30:00,30.444,30.419,0.02499999999999858,30.4315,False
576,2023-10-18 07:45:00,30.469,30.444,0.02500000000000213,30.4565,False
577,2023-10-18 08:00:00,30.495,30.495,0.0,30.495,False
578,2023-10-18 08:15:00,30.52,30.495,0.02499999999999858,30.5075,False
579,2023-10-18 08:30:00,30.545,30.545,0.0,30.545,False
580,2023-10-18 08:45:00,30.571,30.571,0.0,30.571,False
581,2023-10-18 09:00:00,30.596,30.571,0.02499999999999858,30.5835,False
582,2023-10-18 09:15:00,30.596,30.596,0.0,30.596,False
583,2023-10-18 09:30:00,30.621,30.596,0.02499999999999858,30.6085,False
584,2023-10-18 09:45:00,30.646,30.621,0.02500000000000213,30.633499999999998,False
585,2023-10-18 10:00:00,30.646,30.672,0.0259999999999998,30.659,False
586,2023-10-18 10:15:00,30.672,30.672,0.0,30.672,False
587,2023-10-18 10:30:00,30.672,30.672,0.0,30.672,False
588,2023-10-18 10:45:00,30.722,30.722,0.0,30.722,False
589,2023-10-18 11:00:00,30.722,30.722,0.0,30.722,False
590,2023-10-18 11:15:00,30.773,30.773,0.0,30.773,False
591,2023-10-18 11:30:00,30.798,30.773,0.02499999999999858,30.7855,False
592,2023-10-18 11:45:00,30.849,30.824,0.02499999999999858,30.8365,False
593,2023-10-18 12:00:00,30.849,30.824,0.02499999999999858,30.8365,False
594,2023-10-18 12:15:00,30.824,30.874,0.04999999999999716,30.849,False
595,2023-10-18 12:30:00,30.874,30.874,0.0,30.874,False
596,2023-10-18 12:45:00,30.9,30.874,0.0259999999999998,30.887,False
597,2023-10-18 13:00:00,30.925,30.874,0.05100000000000193,30.8995,False
598,2023-10-18 13:15:00,30.874,30.874,0.0,30.874,False
599,2023-10-18 13:30:00,30.849,30.874,0.02499999999999858,30.8615,False
600,2023-10-18 13:45:00,30.824,30.874,0.04999999999999716,30.849,False
601,2023-10-18 14:00:00,30.773,30.824,0.05100000000000193,30.7985,False
602,2023-10-18 14:15:00,30.798,30.824,0.026000000000003354,30.811,False
603,2023-10-18 14:30:00,30.773,30.798,0.02499999999999858,30.7855,False
604,2023-10-18 14:45:00,30.773,30.798,0.02499999999999858,30.7855,False
605,2023-10-18 15:00:00,30.748,30.773,0.02499999999999858,30.7605,False
606,2023-10-18 15:15:00,30.748,30.773,0.02499999999999858,30.7605,False
607,2023-10-18 15:30:00,30.722,30.722,0.0,30.722,False
608,2023-10-18 15:45:00,30.697,30.697,0.0,30.697,False
609,2023-10-18 16:00:00,30.672,30.672,0.0,30.672,False
610,2023-10-18 16:15:00,30.672,30.646,0.0259999999999998,30.659,False
611,2023-10-18 16:30:00,30.646,30.646,0.0,30.646,False
612,2023-10-18 16:45:00,30.621,30.646,0.02500000000000213,30.633499999999998,False
613,2023-10-18 17:00:00,30.596,30.621,0.02499999999999858,30.6085,False
614,2023-10-18 17:15:00,30.596,30.596,0.0,30.596,False
615,2023-10-18 17:30:00,30.596,30.571,0.02499999999999858,30.5835,False
616,2023-10-18 17:45:00,30.571,30.571,0.0,30.571,False
617,2023-10-18 18:00:00,30.571,30.545,0.0259999999999998,30.558,False
618,2023-10-18 18:15:00,30.571,30.545,0.0259999999999998,30.558,False
619,2023-10-18 18:30:00,30.571,30.545,0.0259999999999998,30.558,False
620,2023-10-18 18:45:00,30.571,30.545,0.0259999999999998,30.558,False
621,2023-10-18 19:00:00,30.571,30.545,0.0259999999999998,30.558,False
