"#","Date Time, GMT-04:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
1,03/27/25 08:00:00,26.036,Logged,,,,
2,03/27/25 08:15:00,25.963,,,,,
3,03/27/25 08:30:00,25.866,,,,,
4,03/27/25 08:45:00,26.549,,,,,
5,03/27/25 09:00:00,32.073,,,,,
6,03/27/25 09:15:00,27.825,,,,,
7,03/27/25 09:30:00,27.530,,,,,
8,03/27/25 09:45:00,27.456,,,,,
9,03/27/25 10:00:00,27.382,,,,,
10,03/27/25 10:15:00,27.161,,,,,
11,03/27/25 10:30:00,27.136,,,,,
12,03/27/25 10:45:00,27.136,,,,,
13,03/27/25 11:00:00,27.161,,,,,
14,03/27/25 11:15:00,27.161,,,,,
15,03/27/25 11:30:00,27.210,,,,,
16,03/27/25 11:45:00,27.087,,,,,
17,03/27/25 12:00:00,27.063,,,,,
18,03/27/25 12:15:00,27.063,,,,,
19,03/27/25 12:30:00,27.087,,,,,
20,03/27/25 12:45:00,27.112,,,,,
21,03/27/25 13:00:00,27.161,,,,,
22,03/27/25 13:15:00,27.308,,,,,
23,03/27/25 13:30:00,27.456,,,,,
24,03/27/25 13:45:00,27.653,,,,,
25,03/27/25 14:00:00,27.825,,,,,
26,03/27/25 14:15:00,27.949,,,,,
27,03/27/25 14:30:00,27.998,,,,,
28,03/27/25 14:45:00,27.924,,,,,
29,03/27/25 15:00:00,27.554,,,,,
30,03/27/25 15:15:00,27.259,,,,,
31,03/27/25 15:30:00,27.136,,,,,
32,03/27/25 15:45:00,27.087,,,,,
33,03/27/25 16:00:00,27.333,,,,,
34,03/27/25 16:15:00,28.419,,,,,
35,03/27/25 16:30:00,28.444,,,,,
36,03/27/25 16:45:00,28.196,,,,,
37,03/27/25 17:00:00,27.998,,,,,
38,03/27/25 17:15:00,27.875,,,,,
39,03/27/25 17:30:00,27.751,,,,,
40,03/27/25 17:45:00,27.604,,,,,
41,03/27/25 18:00:00,27.407,,,,,
42,03/27/25 18:15:00,27.235,,,,,
43,03/27/25 18:30:00,27.038,,,,,
44,03/27/25 18:45:00,26.891,,,,,
45,03/27/25 19:00:00,26.793,,,,,
46,03/27/25 19:15:00,26.695,,,,,
47,03/27/25 19:30:00,26.646,,,,,
48,03/27/25 19:45:00,26.598,,,,,
49,03/27/25 20:00:00,26.524,,,,,
50,03/27/25 20:15:00,26.426,,,,,
51,03/27/25 20:30:00,26.329,,,,,
52,03/27/25 20:45:00,26.256,,,,,
53,03/27/25 21:00:00,26.182,,,,,
54,03/27/25 21:15:00,26.109,,,,,
55,03/27/25 21:30:00,26.036,,,,,
56,03/27/25 21:45:00,25.963,,,,,
57,03/27/25 22:00:00,25.914,,,,,
58,03/27/25 22:15:00,25.866,,,,,
59,03/27/25 22:30:00,25.793,,,,,
60,03/27/25 22:45:00,25.720,,,,,
61,03/27/25 23:00:00,25.695,,,,,
62,03/27/25 23:15:00,25.647,,,,,
63,03/27/25 23:30:00,25.598,,,,,
64,03/27/25 23:45:00,25.550,,,,,
65,03/28/25 00:00:00,25.525,,,,,
66,03/28/25 00:15:00,25.477,,,,,
67,03/28/25 00:30:00,25.428,,,,,
68,03/28/25 00:45:00,25.404,,,,,
69,03/28/25 01:00:00,25.355,,,,,
70,03/28/25 01:15:00,25.331,,,,,
71,03/28/25 01:30:00,25.258,,,,,
72,03/28/25 01:45:00,25.210,,,,,
73,03/28/25 02:00:00,25.162,,,,,
74,03/28/25 02:15:00,25.113,,,,,
75,03/28/25 02:30:00,25.040,,,,,
76,03/28/25 02:45:00,24.992,,,,,
77,03/28/25 03:00:00,24.919,,,,,
78,03/28/25 03:15:00,24.871,,,,,
79,03/28/25 03:30:00,24.823,,,,,
80,03/28/25 03:45:00,24.750,,,,,
81,03/28/25 04:00:00,24.702,,,,,
82,03/28/25 04:15:00,24.629,,,,,
83,03/28/25 04:30:00,24.581,,,,,
84,03/28/25 04:45:00,24.508,,,,,
85,03/28/25 05:00:00,24.484,,,,,
86,03/28/25 05:15:00,24.436,,,,,
