"#","Date Time, GMT-04:00","Temp, °C","Coupler Detached","End Of File"
1,06/13/23 00:00:00,24.847,Logged,
2,06/13/23 00:15:00,24.798,,
3,06/13/23 00:30:00,24.750,,
4,06/13/23 00:45:00,24.702,,
5,06/13/23 01:00:00,24.677,,
6,06/13/23 01:15:00,24.605,,
7,06/13/23 01:30:00,24.557,,
8,06/13/23 01:45:00,24.508,,
9,06/13/23 02:00:00,24.460,,
10,06/13/23 02:15:00,24.436,,
11,06/13/23 02:30:00,24.412,,
12,06/13/23 02:45:00,24.388,,
13,06/13/23 03:00:00,24.363,,
14,06/13/23 03:15:00,24.339,,
15,06/13/23 03:30:00,24.315,,
16,06/13/23 03:45:00,24.291,,
17,06/13/23 04:00:00,24.291,,
18,06/13/23 04:15:00,24.267,,
19,06/13/23 04:30:00,24.243,,
20,06/13/23 04:45:00,24.219,,
21,06/13/23 05:00:00,24.195,,
22,06/13/23 05:15:00,24.195,,
23,06/13/23 05:30:00,24.171,,
24,06/13/23 05:45:00,24.146,,
25,06/13/23 06:00:00,24.122,,
26,06/13/23 06:15:00,24.122,,
27,06/13/23 06:30:00,24.098,,
28,06/13/23 06:45:00,24.074,,
29,06/13/23 07:00:00,24.171,,
30,06/13/23 07:15:00,24.195,,
31,06/13/23 07:30:00,24.219,,
32,06/13/23 07:45:00,24.243,,
33,06/13/23 08:00:00,24.267,,
34,06/13/23 08:15:00,24.339,,
35,06/13/23 08:30:00,24.412,,
36,06/13/23 08:45:00,24.508,,
37,06/13/23 09:00:00,24.653,,
38,06/13/23 09:15:00,24.798,,
39,06/13/23 09:30:00,25.040,,
40,06/13/23 09:45:00,25.283,,
41,06/13/23 10:00:00,25.501,,
42,06/13/23 10:15:00,25.720,,
43,06/13/23 10:30:00,26.012,,
44,06/13/23 10:45:00,26.231,,
45,06/13/23 11:00:00,26.426,,
46,06/13/23 11:15:00,26.598,,
47,06/13/23 11:30:00,26.744,,
48,06/13/23 11:45:00,26.891,,
49,06/13/23 12:00:00,27.112,,
50,06/13/23 12:15:00,27.308,,
51,06/13/23 12:30:00,27.505,,
52,06/13/23 12:45:00,27.751,,
53,06/13/23 13:00:00,28.048,,
54,06/13/23 13:15:00,28.295,,
55,06/13/23 13:30:00,28.518,,
56,06/13/23 13:45:00,28.667,,
57,06/13/23 14:00:00,28.667,,
58,06/13/23 14:15:00,28.816,,
59,06/13/23 14:30:00,29.015,,
60,06/13/23 14:45:00,29.065,,
61,06/13/23 15:00:00,28.990,,
62,06/13/23 15:15:00,28.841,,
63,06/13/23 15:30:00,28.692,,
64,06/13/23 15:45:00,28.518,,
65,06/13/23 16:00:00,28.369,,
66,06/13/23 16:15:00,28.221,,
67,06/13/23 16:30:00,28.097,,
68,06/13/23 16:45:00,27.998,,
69,06/13/23 17:00:00,27.899,,
70,06/13/23 17:15:00,27.776,,
71,06/13/23 17:30:00,27.677,,
72,06/13/23 17:45:00,27.530,,
73,06/13/23 18:00:00,27.333,,
74,06/13/23 18:15:00,27.161,,
75,06/13/23 18:30:00,26.989,,
76,06/13/23 18:45:00,26.793,,
77,06/13/23 19:00:00,26.622,,
78,06/13/23 19:15:00,26.451,,
79,06/13/23 19:30:00,26.304,,
80,06/13/23 19:45:00,26.158,,
81,06/13/23 20:00:00,26.012,,
82,06/13/23 20:15:00,25.890,,
83,06/13/23 20:30:00,25.793,,
84,06/13/23 20:45:00,25.768,,
85,06/13/23 21:00:00,25.866,,
86,06/13/23 21:15:00,26.036,,
87,06/13/23 21:30:00,26.085,,
88,06/13/23 21:45:00,25.477,,
89,06/13/23 22:00:00,24.823,,
90,06/13/23 22:15:00,24.363,,
91,06/13/23 22:30:00,23.905,,
92,06/13/23 22:45:00,23.545,,
93,06/13/23 23:00:00,23.160,,
94,06/13/23 23:15:00,22.800,,
95,06/13/23 23:30:00,22.489,,
96,06/13/23 23:45:00,22.202,,
97,06/14/23 00:00:00,21.939,,
98,06/14/23 00:15:00,21.724,,
99,06/14/23 00:30:00,21.533,,
100,06/14/23 00:45:00,21.366,,
101,06/14/23 01:00:00,21.223,,
102,06/14/23 01:15:00,21.103,,
103,06/14/23 01:30:00,20.960,,
104,06/14/23 01:45:00,20.889,,
105,06/14/23 02:00:00,20.793,,
106,06/14/23 02:15:00,20.722,,
107,06/14/23 02:30:00,20.674,,
108,06/14/23 02:45:00,20.603,,
109,06/14/23 03:00:00,20.555,,
110,06/14/23 03:15:00,20.507,,
111,06/14/23 03:30:00,20.460,,
112,06/14/23 03:45:00,20.412,,
113,06/14/23 04:00:00,20.388,,
114,06/14/23 04:15:00,20.341,,
115,06/14/23 04:30:00,20.317,,
116,06/14/23 04:45:00,20.269,,
117,06/14/23 05:00:00,20.246,,
118,06/14/23 05:15:00,20.198,,
119,06/14/23 05:30:00,20.174,,
120,06/14/23 05:45:00,20.150,,
121,06/14/23 06:00:00,20.150,,
122,06/14/23 06:15:00,20.126,,
123,06/14/23 06:30:00,20.126,,
124,06/14/23 06:45:00,20.126,,
125,06/14/23 07:00:00,20.198,,
126,06/14/23 07:15:00,20.293,,
127,06/14/23 07:30:00,20.412,,
128,06/14/23 07:45:00,20.722,,
129,06/14/23 08:00:00,21.175,,
130,06/14/23 08:15:00,21.557,,
131,06/14/23 08:30:00,21.795,,
132,06/14/23 08:45:00,22.034,,
133,06/14/23 09:00:00,22.417,,
134,06/14/23 09:15:00,22.729,,
135,06/14/23 09:30:00,22.968,,
136,06/14/23 09:45:00,23.088,,
137,06/14/23 10:00:00,23.160,,
138,06/14/23 10:15:00,23.184,,
139,06/14/23 10:30:00,23.208,,
140,06/14/23 10:45:00,23.208,,
141,06/14/23 11:00:00,23.232,,
142,06/14/23 11:15:00,23.256,,
143,06/14/23 11:30:00,23.280,,
144,06/14/23 11:45:00,23.304,,
145,06/14/23 12:00:00,23.328,,
146,06/14/23 12:15:00,23.352,,
147,06/14/23 12:30:00,23.328,,
148,06/14/23 12:45:00,23.304,,
149,06/14/23 13:00:00,23.256,,
150,06/14/23 13:15:00,23.160,,
151,06/14/23 13:30:00,23.088,,
152,06/14/23 13:45:00,23.016,,
153,06/14/23 14:00:00,22.944,,
154,06/14/23 14:15:00,22.872,,
155,06/14/23 14:30:00,22.824,,
156,06/14/23 14:45:00,22.776,,
157,06/14/23 15:00:00,22.729,,
158,06/14/23 15:15:00,22.609,,
159,06/14/23 15:30:00,22.920,,
160,06/14/23 15:45:00,23.545,,
161,06/14/23 16:00:00,24.171,,
162,06/14/23 16:15:00,24.629,,
163,06/14/23 16:30:00,24.798,,
164,06/14/23 16:45:00,24.750,,
165,06/14/23 17:00:00,24.532,,
166,06/14/23 17:15:00,24.267,,
167,06/14/23 17:30:00,24.026,,
168,06/14/23 17:45:00,23.809,,
169,06/14/23 18:00:00,23.593,,
170,06/14/23 18:15:00,23.424,,
171,06/14/23 18:30:00,23.256,,
172,06/14/23 18:45:00,23.088,,
173,06/14/23 19:00:00,22.968,,
174,06/14/23 19:15:00,22.824,,
175,06/14/23 19:30:00,22.705,,
176,06/14/23 19:45:00,22.585,,
177,06/14/23 20:00:00,22.441,,
178,06/14/23 20:15:00,22.345,,
179,06/14/23 20:30:00,22.250,,
180,06/14/23 20:45:00,22.154,,
181,06/14/23 21:00:00,22.082,,
182,06/14/23 21:15:00,22.011,,
183,06/14/23 21:30:00,21.939,,
184,06/14/23 21:45:00,21.915,,
185,06/14/23 22:00:00,21.915,,
