"#","Date Time, GMT-04:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
1,11/29/21 08:00:00,26.280,Logged,,,,
2,11/29/21 08:15:00,26.475,,,,,
3,11/29/21 08:30:00,26.695,,,,,
4,11/29/21 08:45:00,26.916,,,,,
5,11/29/21 09:00:00,27.136,,,,,
6,11/29/21 09:15:00,27.358,,,,,
7,11/29/21 09:30:00,27.628,,,,,
8,11/29/21 09:45:00,27.924,,,,,
9,11/29/21 10:00:00,28.221,,,,,
10,11/29/21 10:15:00,28.568,,,,,
11,11/29/21 10:30:00,28.891,,,,,
12,11/29/21 10:45:00,29.240,,,,,
13,11/29/21 11:00:00,29.565,,,,,
14,11/29/21 11:15:00,29.865,,,,,
15,11/29/21 11:30:00,30.142,,,,,
16,11/29/21 11:45:00,30.394,,,,,
17,11/29/21 12:00:00,30.646,,,,,
18,11/29/21 12:15:00,30.874,,,,,
19,11/29/21 12:30:00,31.077,,,,,
20,11/29/21 12:45:00,31.255,,,,,
21,11/29/21 13:00:00,31.382,,,,,
22,11/29/21 13:15:00,31.535,,,,,
23,11/29/21 13:30:00,31.663,,,,,
24,11/29/21 13:45:00,31.740,,,,,
25,11/29/21 14:00:00,31.791,,,,,
26,11/29/21 14:15:00,31.868,,,,,
27,11/29/21 14:30:00,31.868,,,,,
28,11/29/21 14:45:00,31.868,,,,,
29,11/29/21 15:00:00,31.816,,,,,
30,11/29/21 15:15:00,31.765,,,,,
31,11/29/21 15:30:00,31.637,,,,,
32,11/29/21 15:45:00,31.484,,,,,
33,11/29/21 16:00:00,31.306,,,,,
34,11/29/21 16:15:00,31.103,,,,,
35,11/29/21 16:30:00,30.849,,,,,
36,11/29/21 16:45:00,30.596,,,,,
37,11/29/21 17:00:00,30.394,,,,,
38,11/29/21 17:15:00,30.192,,,,,
39,11/29/21 17:30:00,29.991,,,,,
40,11/29/21 17:45:00,29.765,,,,,
41,11/29/21 18:00:00,29.565,,,,,
42,11/29/21 18:15:00,29.365,,,,,
43,11/29/21 18:30:00,29.165,,,,,
44,11/29/21 18:45:00,28.990,,,,,
45,11/29/21 19:00:00,28.866,,,,,
46,11/29/21 19:15:00,28.791,,,,,
47,11/29/21 19:30:00,28.791,,,,,
48,11/29/21 19:45:00,28.791,,,,,
49,11/29/21 20:00:00,28.766,,,,,
50,11/29/21 20:15:00,28.717,,,,,
51,11/29/21 20:30:00,28.642,,,,,
52,11/29/21 20:45:00,28.543,,,,,
53,11/29/21 21:00:00,28.419,,,,,
54,11/29/21 21:15:00,28.295,,,,,
55,11/29/21 21:30:00,28.171,,,,,
56,11/29/21 21:45:00,28.023,,,,,
57,11/29/21 22:00:00,27.924,,,,,
58,11/29/21 22:15:00,27.801,,,,,
59,11/29/21 22:30:00,27.677,,,,,
60,11/29/21 22:45:00,27.554,,,,,
61,11/29/21 23:00:00,27.431,,,,,
62,11/29/21 23:15:00,27.308,,,,,
63,11/29/21 23:30:00,27.186,,,,,
64,11/29/21 23:45:00,27.063,,,,,
65,11/30/21 00:00:00,26.940,,,,,
66,11/30/21 00:15:00,26.842,,,,,
67,11/30/21 00:30:00,26.744,,,,,
68,11/30/21 00:45:00,26.646,,,,,
69,11/30/21 01:00:00,26.549,,,,,
