"#","Date Time, GMT-04:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
1,11/29/21 08:00:00,26.500,Logged,,,,
2,11/29/21 08:15:00,26.744,,,,,
3,11/29/21 08:30:00,27.014,,,,,
4,11/29/21 08:45:00,27.284,,,,,
5,11/29/21 09:00:00,27.505,,,,,
6,11/29/21 09:15:00,27.751,,,,,
7,11/29/21 09:30:00,28.072,,,,,
8,11/29/21 09:45:00,28.419,,,,,
9,11/29/21 10:00:00,28.742,,,,,
10,11/29/21 10:15:00,29.115,,,,,
11,11/29/21 10:30:00,29.464,,,,,
12,11/29/21 10:45:00,29.840,,,,,
13,11/29/21 11:00:00,30.117,,,,,
14,11/29/21 11:15:00,30.419,,,,,
15,11/29/21 11:30:00,30.596,,,,,
16,11/29/21 11:45:00,30.874,,,,,
17,11/29/21 12:00:00,31.077,,,,,
18,11/29/21 12:15:00,31.255,,,,,
19,11/29/21 12:30:00,31.459,,,,,
20,11/29/21 12:45:00,31.586,,,,,
21,11/29/21 13:00:00,31.689,,,,,
22,11/29/21 13:15:00,31.816,,,,,
23,11/29/21 13:30:00,31.919,,,,,
24,11/29/21 13:45:00,31.970,,,,,
25,11/29/21 14:00:00,31.970,,,,,
26,11/29/21 14:15:00,32.073,,,,,
27,11/29/21 14:30:00,32.098,,,,,
28,11/29/21 14:45:00,32.098,,,,,
29,11/29/21 15:00:00,31.944,,,,,
30,11/29/21 15:15:00,31.842,,,,,
31,11/29/21 15:30:00,31.637,,,,,
32,11/29/21 15:45:00,31.382,,,,,
33,11/29/21 16:00:00,31.179,,,,,
34,11/29/21 16:15:00,30.900,,,,,
35,11/29/21 16:30:00,30.596,,,,,
36,11/29/21 16:45:00,30.318,,,,,
37,11/29/21 17:00:00,30.117,,,,,
38,11/29/21 17:15:00,29.941,,,,,
39,11/29/21 17:30:00,29.740,,,,,
40,11/29/21 17:45:00,29.515,,,,,
41,11/29/21 18:00:00,29.290,,,,,
42,11/29/21 18:15:00,29.090,,,,,
43,11/29/21 18:30:00,28.916,,,,,
44,11/29/21 18:45:00,28.147,,,,,
45,11/29/21 19:00:00,27.924,,,,,
46,11/29/21 19:15:00,28.866,,,,,
47,11/29/21 19:30:00,29.215,,,,,
48,11/29/21 19:45:00,29.439,,,,,
49,11/29/21 20:00:00,29.590,,,,,
50,11/29/21 20:15:00,29.715,,,,,
51,11/29/21 20:30:00,29.665,,,,,
52,11/29/21 20:45:00,29.590,,,,,
53,11/29/21 21:00:00,29.439,,,,,
54,11/29/21 21:15:00,29.290,,,,,
55,11/29/21 21:30:00,29.140,,,,,
56,11/29/21 21:45:00,29.015,,,,,
57,11/29/21 22:00:00,28.866,,,,,
58,11/29/21 22:15:00,28.717,,,,,
59,11/29/21 22:30:00,28.593,,,,,
60,11/29/21 22:45:00,28.444,,,,,
61,11/29/21 23:00:00,28.295,,,,,
62,11/29/21 23:15:00,28.171,,,,,
63,11/29/21 23:30:00,28.023,,,,,
64,11/29/21 23:45:00,27.875,,,,,
65,11/30/21 00:00:00,27.751,,,,,
66,11/30/21 00:15:00,27.628,,,,,
67,11/30/21 00:30:00,27.530,,,,,
68,11/30/21 00:45:00,27.431,,,,,
69,11/30/21 01:00:00,27.308,,,,,
70,11/30/21 01:15:00,27.210,,,,,
71,11/30/21 01:30:00,27.087,,,,,
72,11/30/21 01:45:00,27.014,,,,,
73,11/30/21 02:00:00,26.965,,,,,
74,11/30/21 02:15:00,26.891,,,,,
75,11/30/21 02:30:00,26.842,,,,,
76,11/30/21 02:45:00,26.769,,,,,
77,11/30/21 03:00:00,26.695,,,,,
78,11/30/21 03:15:00,26.598,,,,,
79,11/30/21 03:30:00,26.549,,,,,
80,11/30/21 03:45:00,26.500,,,,,
81,11/30/21 04:00:00,26.451,,,,,
82,11/30/21 04:15:00,26.402,,,,,
83,11/30/21 04:30:00,26.329,,,,,
84,11/30/21 04:45:00,26.256,,,,,
85,11/30/21 05:00:00,26.207,,,,,
86,11/30/21 05:15:00,26.182,,,,,
87,11/30/21 05:30:00,26.134,,,,,
88,11/30/21 05:45:00,26.109,,,,,
89,11/30/21 06:00:00,26.134,,,,,
90,11/30/21 06:15:00,26.085,,,,,
91,11/30/21 06:30:00,25.793,,,,,
92,11/30/21 06:45:00,25.623,,,,,
93,11/30/21 07:00:00,25.501,,,,,
94,11/30/21 07:15:00,25.453,,,,,
95,11/30/21 07:30:00,25.477,,,,,
96,11/30/21 07:45:00,25.550,,,,,
97,11/30/21 08:00:00,25.623,,,,,
98,11/30/21 08:15:00,25.016,,,,,
99,11/30/21 08:30:00,24.532,,,,,
100,11/30/21 08:45:00,24.532,,,,,
101,11/30/21 09:00:00,30.672,,,,,
102,11/30/21 09:15:00,28.766,,,,,
103,11/30/21 09:30:00,27.850,,,,,
104,11/30/21 09:45:00,27.505,,,,,
105,11/30/21 10:00:00,28.369,,,,,
106,11/30/21 10:15:00,28.667,,,,,
107,11/30/21 10:30:00,28.692,,,,,
108,11/30/21 10:45:00,28.692,,,,,
109,11/30/21 11:00:00,28.692,,,,,
110,11/30/21 11:15:00,28.692,,,,,
111,11/30/21 11:30:00,28.692,,,,,
112,11/30/21 11:45:00,28.692,,,,,
113,11/30/21 12:00:00,28.692,,,,,
114,11/30/21 12:15:00,28.692,,,,,
115,11/30/21 12:30:00,28.717,,,,,
116,11/30/21 12:45:00,28.717,,,,,
117,11/30/21 13:00:00,28.717,,,,,
118,11/30/21 13:15:00,28.717,,,,,
119,11/30/21 13:30:00,28.717,,,,,
120,11/30/21 13:45:00,28.717,,,,,
121,11/30/21 14:00:00,28.717,,,,,
122,11/30/21 14:15:00,28.717,,,,,
123,11/30/21 14:30:00,28.717,,,,,
124,11/30/21 14:45:00,28.692,,,,,
125,11/30/21 15:00:00,28.667,,,,,
126,11/30/21 15:15:00,28.667,,,,,
127,11/30/21 15:30:00,28.642,,,,,
128,11/30/21 15:45:00,28.642,,,,,
129,11/30/21 16:00:00,28.642,,,,,
130,11/30/21 16:15:00,28.617,,,,,
131,11/30/21 16:30:00,28.617,,,,,
132,11/30/21 16:45:00,28.617,,,,,
133,11/30/21 17:00:00,28.617,,,,,
134,11/30/21 17:15:00,28.617,,,,,
135,11/30/21 17:30:00,28.617,,,,,
136,11/30/21 17:45:00,28.593,,,,,
137,11/30/21 18:00:00,28.593,,,,,
138,11/30/21 18:15:00,28.593,,,,,
139,11/30/21 18:30:00,28.593,,,,,
140,11/30/21 18:45:00,28.593,,,,,
141,11/30/21 19:00:00,28.617,,,,,
142,11/30/21 19:15:00,28.617,,,,,
143,11/30/21 19:30:00,28.617,,,,,
144,11/30/21 19:45:00,28.617,,,,,
145,11/30/21 20:00:00,28.617,,,,,
146,11/30/21 20:15:00,28.593,,,,,
147,11/30/21 20:30:00,28.617,,,,,
148,11/30/21 20:45:00,28.617,,,,,
149,11/30/21 21:00:00,28.617,,,,,
150,11/30/21 21:15:00,28.617,,,,,
151,11/30/21 21:30:00,28.617,,,,,
152,11/30/21 21:45:00,28.617,,,,,
153,11/30/21 22:00:00,28.617,,,,,
154,11/30/21 22:15:00,28.617,,,,,
155,11/30/21 22:30:00,28.617,,,,,
156,11/30/21 22:45:00,28.617,,,,,
157,11/30/21 23:00:00,28.617,,,,,
158,11/30/21 23:15:00,28.617,,,,,
159,11/30/21 23:30:00,28.617,,,,,
160,11/30/21 23:45:00,28.617,,,,,
161,12/01/21 00:00:00,28.642,,,,,
162,12/01/21 00:15:00,28.642,,,,,
163,12/01/21 00:30:00,28.617,,,,,
164,12/01/21 00:45:00,28.642,,,,,
165,12/01/21 01:00:00,28.642,,,,,
166,12/01/21 01:15:00,28.642,,,,,
167,12/01/21 01:30:00,28.642,,,,,
168,12/01/21 01:45:00,28.642,,,,,
169,12/01/21 02:00:00,28.642,,,,,
170,12/01/21 02:15:00,28.642,,,,,
171,12/01/21 02:30:00,28.642,,,,,
172,12/01/21 02:45:00,28.642,,,,,
173,12/01/21 03:00:00,28.642,,,,,
174,12/01/21 03:15:00,28.642,,,,,
175,12/01/21 03:30:00,28.642,,,,,
176,12/01/21 03:45:00,28.642,,,,,
177,12/01/21 04:00:00,28.642,,,,,
178,12/01/21 04:15:00,28.642,,,,,
179,12/01/21 04:30:00,28.642,,,,,
180,12/01/21 04:45:00,28.667,,,,,
181,12/01/21 05:00:00,28.667,,,,,
182,12/01/21 05:15:00,28.642,,,,,
183,12/01/21 05:30:00,28.642,,,,,
184,12/01/21 05:45:00,28.642,,,,,
185,12/01/21 06:00:00,28.642,,,,,
186,12/01/21 06:15:00,28.642,,,,,
187,12/01/21 06:30:00,28.642,,,,,
188,12/01/21 06:45:00,28.642,,,,,
189,12/01/21 07:00:00,28.667,,,,,
190,12/01/21 07:15:00,28.667,,,,,
191,12/01/21 07:30:00,28.642,,,,,
192,12/01/21 07:45:00,28.642,,,,,
193,12/01/21 08:00:00,28.642,,,,,
194,12/01/21 08:15:00,28.642,,,,,
195,12/01/21 08:30:00,28.617,,,,,
196,12/01/21 08:45:00,28.617,,,,,
197,12/01/21 09:00:00,28.617,,,,,
198,12/01/21 09:15:00,28.593,,,,,
199,12/01/21 09:30:00,28.568,,,,,
200,12/01/21 09:45:00,28.593,,,,,
201,12/01/21 10:00:00,28.593,,,,,
202,12/01/21 10:15:00,28.593,,,,,
203,12/01/21 10:30:00,28.593,,,,,
204,12/01/21 10:45:00,28.617,,,,,
205,12/01/21 11:00:00,28.593,,,,,
206,12/01/21 11:15:00,28.593,,,,,
207,12/01/21 11:30:00,28.593,,,,,
208,12/01/21 11:45:00,28.593,,,,,
209,12/01/21 12:00:00,28.593,,,,,
210,12/01/21 12:15:00,28.593,,,,,
211,12/01/21 12:30:00,28.593,,,,,
212,12/01/21 12:45:00,28.593,,,,,
