"#","Date Time, GMT-04:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
1,10/30/20 08:00:00,27.456,Logged,,,,
2,10/30/20 08:15:00,27.628,,,,,
3,10/30/20 08:30:00,28.023,,,,,
4,10/30/20 08:45:00,28.518,,,,,
5,10/30/20 09:00:00,29.040,,,,,
6,10/30/20 09:15:00,29.464,,,,,
7,10/30/20 09:30:00,29.715,,,,,
8,10/30/20 09:45:00,30.571,,,,,
9,10/30/20 10:00:00,31.459,,,,,
10,10/30/20 10:15:00,31.612,,,,,
11,10/30/20 10:30:00,31.052,,,,,
12,10/30/20 10:45:00,33.079,,,,,
13,10/30/20 11:00:00,29.315,,,,,
14,10/30/20 11:15:00,29.265,,,,,
15,10/30/20 11:30:00,29.265,,,,,
16,10/30/20 11:45:00,29.290,,,,,
17,10/30/20 12:00:00,29.290,,,,,
18,10/30/20 12:15:00,29.315,,,,,
19,10/30/20 12:30:00,29.315,,,,,
20,10/30/20 12:45:00,29.315,,,,,
21,10/30/20 13:00:00,29.315,,,,,
22,10/30/20 13:15:00,29.315,,,,,
23,10/30/20 13:30:00,29.340,,,,,
24,10/30/20 13:45:00,29.340,,,,,
25,10/30/20 14:00:00,29.315,,,,,
26,10/30/20 14:15:00,29.315,,,,,
27,10/30/20 14:30:00,29.340,,,,,
28,10/30/20 14:45:00,29.340,,,,,
29,10/30/20 15:00:00,29.340,,,,,
30,10/30/20 15:15:00,29.340,,,,,
31,10/30/20 15:30:00,29.340,,,,,
32,10/30/20 15:45:00,29.340,,,,,
33,10/30/20 16:00:00,29.340,,,,,
34,10/30/20 16:15:00,29.340,,,,,
35,10/30/20 16:30:00,29.340,,,,,
36,10/30/20 16:45:00,29.315,,,,,
37,10/30/20 17:00:00,29.315,,,,,
38,10/30/20 17:15:00,29.315,,,,,
39,10/30/20 17:30:00,29.315,,,,,
40,10/30/20 17:45:00,29.290,,,,,
41,10/30/20 18:00:00,29.265,,,,,
42,10/30/20 18:15:00,29.265,,,,,
43,10/30/20 18:30:00,29.265,,,,,
44,10/30/20 18:45:00,29.265,,,,,
45,10/30/20 19:00:00,29.265,,,,,
46,10/30/20 19:15:00,29.240,,,,,
47,10/30/20 19:30:00,29.240,,,,,
48,10/30/20 19:45:00,29.240,,,,,
49,10/30/20 20:00:00,29.240,,,,,
50,10/30/20 20:15:00,29.240,,,,,
51,10/30/20 20:30:00,29.240,,,,,
52,10/30/20 20:45:00,29.240,,,,,
53,10/30/20 21:00:00,29.240,,,,,
54,10/30/20 21:15:00,29.215,,,,,
55,10/30/20 21:30:00,29.215,,,,,
56,10/30/20 21:45:00,29.215,,,,,
57,10/30/20 22:00:00,29.215,,,,,
58,10/30/20 22:15:00,29.215,,,,,
59,10/30/20 22:30:00,29.215,,,,,
60,10/30/20 22:45:00,29.215,,,,,
61,10/30/20 23:00:00,29.215,,,,,
62,10/30/20 23:15:00,29.215,,,,,
63,10/30/20 23:30:00,29.190,,,,,
64,10/30/20 23:45:00,29.165,,,,,
65,10/31/20 00:00:00,29.165,,,,,
66,10/31/20 00:15:00,29.165,,,,,
67,10/31/20 00:30:00,29.165,,,,,
68,10/31/20 00:45:00,29.165,,,,,
69,10/31/20 01:00:00,29.140,,,,,
70,10/31/20 01:15:00,29.115,,,,,
71,10/31/20 01:30:00,29.090,,,,,
72,10/31/20 01:45:00,29.065,,,,,
73,10/31/20 02:00:00,29.090,,,,,
74,10/31/20 02:15:00,29.140,,,,,
75,10/31/20 02:30:00,29.140,,,,,
76,10/31/20 02:45:00,29.140,,,,,
77,10/31/20 03:00:00,29.140,,,,,
78,10/31/20 03:15:00,29.140,,,,,
79,10/31/20 03:30:00,29.115,,,,,
80,10/31/20 03:45:00,29.115,,,,,
81,10/31/20 04:00:00,29.140,,,,,
82,10/31/20 04:15:00,29.140,,,,,
83,10/31/20 04:30:00,29.140,,,,,
84,10/31/20 04:45:00,29.115,,,,,
85,10/31/20 05:00:00,29.115,,,,,
86,10/31/20 05:15:00,29.115,,,,,
87,10/31/20 05:30:00,29.115,,,,,
88,10/31/20 05:45:00,29.115,,,,,
89,10/31/20 06:00:00,29.115,,,,,
90,10/31/20 06:15:00,29.115,,,,,
91,10/31/20 06:30:00,29.090,,,,,
92,10/31/20 06:45:00,29.090,,,,,
93,10/31/20 07:00:00,29.090,,,,,
94,10/31/20 07:15:00,29.090,,,,,
95,10/31/20 07:30:00,29.090,,,,,
96,10/31/20 07:45:00,29.090,,,,,
97,10/31/20 08:00:00,29.090,,,,,
98,10/31/20 08:15:00,29.090,,,,,
99,10/31/20 08:30:00,29.090,,,,,
100,10/31/20 08:45:00,29.065,,,,,
101,10/31/20 09:00:00,29.090,,,,,
102,10/31/20 09:15:00,29.090,,,,,
103,10/31/20 09:30:00,29.090,,,,,
104,10/31/20 09:45:00,29.090,,,,,
105,10/31/20 10:00:00,29.115,,,,,
106,10/31/20 10:15:00,29.115,,,,,
107,10/31/20 10:30:00,29.090,,,,,
108,10/31/20 10:45:00,29.115,,,,,
109,10/31/20 11:00:00,29.115,,,,,
110,10/31/20 11:15:00,29.115,,,,,
111,10/31/20 11:30:00,29.115,,,,,
112,10/31/20 11:45:00,29.115,,,,,
113,10/31/20 12:00:00,29.115,,,,,
114,10/31/20 12:15:00,29.140,,,,,
115,10/31/20 12:30:00,29.140,,,,,
116,10/31/20 12:45:00,29.165,,,,,
117,10/31/20 13:00:00,29.165,,,,,
118,10/31/20 13:15:00,29.165,,,,,
119,10/31/20 13:30:00,29.165,,,,,
120,10/31/20 13:45:00,29.190,,,,,
121,10/31/20 14:00:00,29.190,,,,,
122,10/31/20 14:15:00,29.190,,,,,
123,10/31/20 14:30:00,29.165,,,,,
124,10/31/20 14:45:00,29.165,,,,,
125,10/31/20 15:00:00,29.165,,,,,
126,10/31/20 15:15:00,29.165,,,,,
127,10/31/20 15:30:00,29.165,,,,,
128,10/31/20 15:45:00,29.165,,,,,
129,10/31/20 16:00:00,29.165,,,,,
130,10/31/20 16:15:00,29.165,,,,,
131,10/31/20 16:30:00,29.165,,,,,
132,10/31/20 16:45:00,29.165,,,,,
133,10/31/20 17:00:00,29.165,,,,,
134,10/31/20 17:15:00,29.165,,,,,
135,10/31/20 17:30:00,29.165,,,,,
136,10/31/20 17:45:00,29.140,,,,,
137,10/31/20 18:00:00,29.140,,,,,
138,10/31/20 18:15:00,29.140,,,,,
139,10/31/20 18:30:00,29.115,,,,,
140,10/31/20 18:45:00,29.115,,,,,
141,10/31/20 19:00:00,29.140,,,,,
142,10/31/20 19:15:00,29.140,,,,,
143,10/31/20 19:30:00,29.115,,,,,
144,10/31/20 19:45:00,29.140,,,,,
145,10/31/20 20:00:00,29.140,,,,,
146,10/31/20 20:15:00,29.140,,,,,
147,10/31/20 20:30:00,29.165,,,,,
148,10/31/20 20:45:00,29.165,,,,,
149,10/31/20 21:00:00,29.165,,,,,
150,10/31/20 21:15:00,29.140,,,,,
151,10/31/20 21:30:00,29.115,,,,,
152,10/31/20 21:45:00,29.115,,,,,
153,10/31/20 22:00:00,29.115,,,,,
154,10/31/20 22:15:00,29.090,,,,,
155,10/31/20 22:30:00,29.115,,,,,
156,10/31/20 22:45:00,29.115,,,,,
157,10/31/20 23:00:00,29.115,,,,,
158,10/31/20 23:15:00,29.115,,,,,
159,10/31/20 23:30:00,29.065,,,,,
160,10/31/20 23:45:00,29.090,,,,,
161,11/01/20 00:00:00,29.040,,,,,
162,11/01/20 00:15:00,29.040,,,,,
163,11/01/20 00:30:00,29.015,,,,,
164,11/01/20 00:45:00,29.040,,,,,
165,11/01/20 01:00:00,28.990,,,,,
166,11/01/20 01:15:00,28.866,,,,,
167,11/01/20 01:30:00,28.916,,,,,
168,11/01/20 01:45:00,28.941,,,,,
169,11/01/20 02:00:00,28.916,,,,,
170,11/01/20 02:15:00,28.916,,,,,
171,11/01/20 02:30:00,28.916,,,,,
172,11/01/20 02:45:00,28.941,,,,,
173,11/01/20 03:00:00,28.965,,,,,
174,11/01/20 03:15:00,28.941,,,,,
175,11/01/20 03:30:00,28.990,,,,,
176,11/01/20 03:45:00,28.990,,,,,
177,11/01/20 04:00:00,28.990,,,,,
178,11/01/20 04:15:00,29.015,,,,,
179,11/01/20 04:30:00,29.015,,,,,
180,11/01/20 04:45:00,29.040,,,,,
181,11/01/20 05:00:00,29.040,,,,,
182,11/01/20 05:15:00,29.040,,,,,
183,11/01/20 05:30:00,29.040,,,,,
184,11/01/20 05:45:00,29.040,,,,,
185,11/01/20 06:00:00,29.015,,,,,
186,11/01/20 06:15:00,29.015,,,,,
187,11/01/20 06:30:00,29.015,,,,,
188,11/01/20 06:45:00,29.015,,,,,
189,11/01/20 07:00:00,29.015,,,,,
190,11/01/20 07:15:00,28.990,,,,,
191,11/01/20 07:30:00,28.990,,,,,
192,11/01/20 07:45:00,28.990,,,,,
193,11/01/20 08:00:00,28.990,,,,,
194,11/01/20 08:15:00,28.990,,,,,
195,11/01/20 08:30:00,28.990,,,,,
196,11/01/20 08:45:00,28.990,,,,,
197,11/01/20 09:00:00,28.990,,,,,
198,11/01/20 09:15:00,28.990,,,,,
199,11/01/20 09:30:00,28.990,,,,,
200,11/01/20 09:45:00,28.990,,,,,
201,11/01/20 10:00:00,28.990,,,,,
202,11/01/20 10:15:00,28.990,,,,,
203,11/01/20 10:30:00,29.015,,,,,
204,11/01/20 10:45:00,29.015,,,,,
205,11/01/20 11:00:00,29.015,,,,,
206,11/01/20 11:15:00,29.015,,,,,
